date,QRL-USD,ALGO-USD,CELL-USD,ABEL-USD,XX-USD,IOTA-USD,QNT-USD
2025-02-27,0.33682700991630554,0.23751899600028992,0.4602459967136383,0.005636000074446201,0.03440700098872185,0.2035049945116043,97.55299377441406
2025-02-28,0.334089994430542,0.23781800270080566,0.40537598729133606,0.005636999849230051,0.035592999309301376,0.20286500453948975,96.21617126464844
2025-03-01,0.31227898597717285,0.2532219886779785,0.43751901388168335,0.005638999864459038,0.03681199997663498,0.207738995552063,92.10935974121094
2025-03-02,0.3341909945011139,0.29061201214790344,0.47735199332237244,0.0056420001201331615,0.03857199847698212,0.2635140120983124,98.41157531738281
2025-03-03,0.3376230001449585,0.23789599537849426,0.4299060106277466,0.005638000089675188,0.04372600093483925,0.211340993642807,87.61637115478516
2025-03-04,0.3207629919052124,0.23903800547122955,0.42110899090766907,0.005640000104904175,0.04144499823451042,0.20966899394989014,88.10618591308594
2025-03-05,0.31364700198173523,0.2500289976596832,0.38798901438713074,0.005601999815553427,0.041071999818086624,0.21932800114154816,88.51759338378906
2025-03-06,0.32349300384521484,0.2405260056257248,0.3583360016345978,0.005603000055998564,0.0423550009727478,0.2115810066461563,84.22956848144531
2025-03-07,0.3097609877586365,0.23306499421596527,0.32625699043273926,0.00559900002554059,0.043834999203681946,0.20500899851322174,78.65491485595703
2025-03-08,0.3060370087623596,0.22445599734783173,0.3510499894618988,0.00559999980032444,0.045465998351573944,0.1964379996061325,84.90687561035156
2025-03-09,0.3060019910335541,0.20110900700092316,0.3267799913883209,0.00559999980032444,0.04300300031900406,0.17629000544548035,76.74812316894531
2025-03-10,0.2953439950942993,0.18422700464725494,0.312404990196228,0.0056050000712275505,0.03927399963140488,0.16876499354839325,71.04653930664062
2025-03-11,0.29842498898506165,0.19073399901390076,0.3313559889793396,0.005601999815553427,0.03867499902844429,0.17489799857139587,75.88755798339844
2025-03-12,0.2986609935760498,0.19538499414920807,0.34411901235580444,0.00559900002554059,0.03985400125384331,0.18222400546073914,76.46898651123047
2025-03-13,0.32348400354385376,0.19556500017642975,0.33580800890922546,0.005597999785095453,0.03355799987912178,0.1761309951543808,74.91021728515625
2025-03-14,0.3691990077495575,0.19864000380039215,0.3716430068016052,0.005601999815553427,0.03274700045585632,0.18147900700569153,75.85894012451172
2025-03-15,0.40839800238609314,0.19992099702358246,0.38558200001716614,0.005601000040769577,0.034745000302791595,0.18510499596595764,78.77385711669922
2025-03-16,0.5846819877624512,0.1864050030708313,0.48519399762153625,0.005601999815553427,0.034384001046419144,0.17364400625228882,76.93864440917969
2025-03-17,0.7550110220909119,0.19132000207901,0.5915579795837402,0.00444599986076355,0.03546199947595596,0.18348099291324615,77.61394500732422
2025-03-18,0.7044749855995178,0.18648800253868103,0.5250269770622253,0.004443999845534563,0.0344030000269413,0.18271300196647644,78.19495391845703
2025-03-19,0.6620209813117981,0.1997160017490387,0.5532789826393127,0.0044450000859797,0.03354300186038017,0.1914539933204651,80.10675811767578
2025-03-20,0.5595679879188538,0.19527100026607513,0.51003497838974,0.004441999830305576,0.03387099876999855,0.18327899277210236,76.8770751953125
2025-03-21,0.5208330154418945,0.18718500435352325,0.5184209942817688,0.004441999830305576,0.033410001546144485,0.17916099727153778,75.99960327148438
2025-03-22,0.5103740096092224,0.1878339946269989,0.4770840108394623,0.0044450000859797,0.03364500030875206,0.1821729987859726,77.14077758789062
2025-03-23,0.5181369781494141,0.19162899255752563,0.4894770085811615,0.00444599986076355,0.030016999691724777,0.18525999784469604,76.93771362304688
2025-03-24,0.5022169947624207,0.2033960074186325,0.5047709941864014,0.00444599986076355,0.03101699985563755,0.19016200304031372,79.37045288085938
2025-03-25,0.538470983505249,0.21166899800300598,0.46804898977279663,0.00444599986076355,0.030597999691963196,0.2038639932870865,79.34869384765625
2025-03-26,0.5405439734458923,0.20685000717639923,0.43772000074386597,0.004443999845534563,0.03171100094914436,0.1974709928035736,76.57684326171875
2025-03-27,0.5301370024681091,0.21179300546646118,0.45992401242256165,0.004443999845534563,0.03220000118017197,0.1966869980096817,75.93820190429688
2025-03-28,0.5340650081634521,0.19951699674129486,0.39495599269866943,0.004443000070750713,0.030734000727534294,0.18366000056266785,71.48724365234375
2025-03-29,0.5175089836120605,0.18396200239658356,0.38434600830078125,0.004443000070750713,0.027767999097704887,0.17252199351787567,69.1817855834961
2025-03-30,0.6395210027694702,0.17939099669456482,0.3941819965839386,0.004443999845534563,0.027470000088214874,0.16959500312805176,69.40831756591797
2025-03-31,0.5764319896697998,0.18009699881076813,0.4063819944858551,0.004443999845534563,0.02772199921309948,0.16933800280094147,68.5305404663086
2025-04-01,0.4825980067253113,0.18903400003910065,0.39187899231910706,0.004443999845534563,0.03146899864077568,0.17465999722480774,70.3379135131836
2025-04-02,0.5581799745559692,0.17734700441360474,0.36907199025154114,0.004443999845534563,0.030282000079751015,0.16258899867534637,66.42035675048828
2025-04-03,0.5596889853477478,0.1806820034980774,0.34934499859809875,0.004443000070750713,0.03060000017285347,0.1632539927959442,68.23239135742188
2025-04-04,0.5571150183677673,0.18603600561618805,0.34762999415397644,0.004443000070750713,0.03180500119924545,0.16549600660800934,68.12551879882812
2025-04-05,0.5716660022735596,0.18315699696540833,0.33210599422454834,0.004443000070750713,0.03382200002670288,0.1656150072813034,68.0509262084961
2025-04-06,0.5410259962081909,0.16207100450992584,0.3181320130825043,0.004441999830305576,0.02837200090289116,0.14678099751472473,64.56776428222656
2025-04-07,0.5560449957847595,0.16672900319099426,0.2943750023841858,0.004441999830305576,0.029363999143242836,0.14997799694538116,63.63999557495117
2025-04-08,0.5427290201187134,0.15474100410938263,0.2702980041503906,0.004441000055521727,0.029704999178647995,0.1432500034570694,59.88285827636719
2025-04-09,0.5485649704933167,0.18035100400447845,0.3425230085849762,0.004441999830305576,0.02727299928665161,0.1611739993095398,66.7404556274414
2025-04-10,0.523481011390686,0.17642900347709656,0.3169670104980469,0.004441000055521727,0.030519999563694,0.15663699805736542,64.12705993652344
2025-04-11,0.5346519947052002,0.18016499280929565,0.33012300729751587,0.004443000070750713,0.028595000505447388,0.16141599416732788,65.30720520019531
2025-04-12,0.552586019039154,0.19103500247001648,0.33013299107551575,0.004443999845534563,0.02865700051188469,0.17122000455856323,68.61468505859375
2025-04-13,0.5319979786872864,0.18273000419139862,0.32430499792099,0.004443000070750713,0.02791699953377247,0.16222600638866425,67.06404113769531
2025-04-14,0.538224995136261,0.18874600529670715,0.3283480107784271,0.004443999845534563,0.025622999295592308,0.1615629941225052,65.2371597290039
2025-04-15,0.5338069796562195,0.1796099990606308,0.31696099042892456,0.0044450000859797,0.025090999901294708,0.15718600153923035,64.73878479003906
2025-04-16,0.5240849852561951,0.18140900135040283,0.3299430012702942,0.0044450000859797,0.025273000821471214,0.15545900166034698,64.4415512084961
2025-04-17,0.5220659971237183,0.18668599426746368,0.3111119866371155,0.0044450000859797,0.024935999885201454,0.1565140038728714,65.52837371826172
2025-04-18,0.46060699224472046,0.189410001039505,0.3061789870262146,0.004443999845534563,0.022780999541282654,0.1587499976158142,63.42279052734375
2025-04-19,0.46568500995635986,0.19320599734783173,0.3150610029697418,0.004443999845534563,0.023058999329805374,0.16622400283813477,65.72511291503906
2025-04-20,0.43951499462127686,0.1930209994316101,0.3054099977016449,0.004443000070750713,0.023933999240398407,0.16486699879169464,66.66879272460938
2025-04-21,0.3630180060863495,0.1931139975786209,0.2968670129776001,0.0044450000859797,0.023545999079942703,0.16850200295448303,66.30897521972656
2025-04-22,0.3213450014591217,0.20948299765586853,0.3314720094203949,0.004447000101208687,0.02232999913394451,0.18593400716781616,69.14884948730469
2025-04-23,0.3172590136528015,0.21384599804878235,0.3261359930038452,0.00444599986076355,0.02391899935901165,0.1955060064792633,72.56193542480469
2025-04-24,0.3245309889316559,0.22578200697898865,0.3061710000038147,0.00444599986076355,0.023787999525666237,0.2013860046863556,75.00431060791016
2025-04-25,0.33384400606155396,0.2277979999780655,0.30532801151275635,0.004447000101208687,0.023524999618530273,0.21043699979782104,74.60147094726562
2025-04-26,0.4359700083732605,0.22864900529384613,0.3262690007686615,0.00444599986076355,0.022762000560760498,0.21143199503421783,76.70764923095703
2025-04-27,0.43275099992752075,0.22165200114250183,0.32227200269699097,0.004447000101208687,0.02396400086581707,0.22051100432872772,74.21356201171875
2025-04-28,0.42810699343681335,0.2304850071668625,0.3142229914665222,0.004447000101208687,0.02324100024998188,0.2222130000591278,75.89857482910156
2025-04-29,0.42746099829673767,0.22662800550460815,0.2986379861831665,0.004447000101208687,0.023896999657154083,0.20849399268627167,75.05256652832031
2025-04-30,0.4592289924621582,0.2198220044374466,0.3030790090560913,0.00444599986076355,0.023266000673174858,0.20645500719547272,75.05565643310547
2025-05-01,0.4308919906616211,0.21732699871063232,0.29836100339889526,0.0044450000859797,0.023256000131368637,0.20892499387264252,82.48431396484375
2025-05-02,0.45328301191329956,0.21547499299049377,0.30532199144363403,0.00444599986076355,0.021865999326109886,0.2153560072183609,85.29658508300781
2025-05-03,0.4347969889640808,0.20748700201511383,0.29036399722099304,0.0044450000859797,0.020148999989032745,0.20696300268173218,83.96568298339844
2025-05-04,0.4392029941082001,0.19964699447155,0.276309996843338,0.00444599986076355,0.01891399919986725,0.2076990008354187,90.15174865722656
2025-05-05,0.44266200065612793,0.1994200050830841,0.2970629930496216,0.004443999845534563,0.023923000320792198,0.20347100496292114,84.41315460205078
2025-05-06,0.4390980005264282,0.1993889957666397,0.2832320034503937,0.0044450000859797,0.023445000872015953,0.19685600697994232,86.81413269042969
2025-05-07,0.4182380139827728,0.19925199449062347,0.2972640097141266,0.0044450000859797,0.021407999098300934,0.20625999569892883,90.017822265625
2025-05-08,0.43271100521087646,0.22502900660037994,0.34655898809432983,0.00444599986076355,0.023809000849723816,0.23056800663471222,95.4154052734375
2025-05-09,0.44640201330184937,0.23256100714206696,0.35641399025917053,0.0044450000859797,0.0235190000385046,0.23767200112342834,95.14271545410156
2025-05-10,0.45817801356315613,0.2530759871006012,0.3930850028991699,0.0044450000859797,0.024651000276207924,0.2562919855117798,101.66126251220703
2025-05-11,0.4486689865589142,0.2395160049200058,0.3835799992084503,0.0044450000859797,0.026520999148488045,0.24675999581813812,98.81574249267578
2025-05-12,0.4586229920387268,0.2425139993429184,0.3613870143890381,0.0044450000859797,0.02398099936544895,0.24251499772071838,98.19371032714844
2025-05-13,0.4482249915599823,0.2479739934206009,0.35607799887657166,0.004443999845534563,0.024109000340104103,0.25251099467277527,98.72789001464844
2025-05-14,0.4382320046424866,0.23717999458312988,0.3332589864730835,0.0044450000859797,0.02444400079548359,0.23979799449443817,100.02002716064453
2025-05-15,0.4291650056838989,0.22529299557209015,0.3269819915294647,0.0044450000859797,0.025617999956011772,0.22637000679969788,96.55060577392578
2025-05-16,0.42651501297950745,0.22305800020694733,0.3048349916934967,0.00444599986076355,0.02551399916410446,0.22275499999523163,91.9906005859375
2025-05-17,0.41171398758888245,0.21581900119781494,0.29839301109313965,0.0044450000859797,0.02343899942934513,0.21471500396728516,91.1375732421875
2025-05-18,0.38395199179649353,0.22762499749660492,0.3105809986591339,0.004443999845534563,0.024306999519467354,0.2310439944267273,97.16480255126953
2025-05-19,0.3724899888038635,0.22228799760341644,0.3509890139102936,0.00444599986076355,0.023780999705195427,0.22293899953365326,93.60588073730469
2025-05-20,0.36013999581336975,0.2243179976940155,0.3407379984855652,0.00444599986076355,0.025270000100135803,0.22404800355434418,96.85297393798828
2025-05-21,0.3492699861526489,0.23089499771595,0.3383280038833618,0.004447000101208687,0.026410000398755074,0.22684399783611298,98.26250457763672
2025-05-22,0.3795509934425354,0.24111199378967285,0.33902499079704285,0.004443999845534563,0.024934999644756317,0.23104000091552734,97.9533920288086
2025-05-23,0.3806999921798706,0.22367699444293976,0.31822600960731506,0.004443999845534563,0.023214999586343765,0.20859800279140472,94.04009246826172
2025-05-24,0.3835879862308502,0.22087900340557098,0.3097130060195923,0.004443999845534563,0.025736000388860703,0.2075369954109192,95.7378921508789
2025-05-25,0.3787280023097992,0.22159700095653534,0.3301829993724823,0.004447000101208687,0.023478999733924866,0.2097100019454956,94.86006927490234
2025-05-26,0.447486013174057,0.218967005610466,0.3356019854545593,0.0044450000859797,0.021497000008821487,0.2059130072593689,104.54167175292969
2025-05-27,0.4509350061416626,0.2220740020275116,0.3564850091934204,0.00444599986076355,0.02150700055062771,0.2086700052022934,111.62500762939453
2025-05-28,0.4503229856491089,0.217289999127388,0.3292340040206909,0.0044450000859797,0.02502099983394146,0.2077759951353073,117.20207977294922
2025-05-29,0.4427129924297333,0.20956699550151825,0.3330410122871399,0.004443000070750713,0.0263069998472929,0.19791199266910553,113.64013671875
2025-05-30,0.520641028881073,0.19240500032901764,0.30672699213027954,0.0044450000859797,0.029789000749588013,0.1778459995985031,105.77423095703125
2025-05-31,0.5749769806861877,0.19387100636959076,0.3215329945087433,0.00444599986076355,0.027728000655770302,0.1815129965543747,107.45930480957031
2025-06-01,0.5874099731445312,0.19541500508785248,0.33251500129699707,0.0044479998759925365,0.027272000908851624,0.1843930035829544,106.4542236328125
2025-06-02,0.6351889967918396,0.19903400540351868,0.32976698875427246,0.004447000101208687,0.030628999695181847,0.1887499988079071,107.61372375488281
2025-06-03,0.579666018486023,0.19740499556064606,0.3199779987335205,0.00444599986076355,0.031504999846220016,0.18683500587940216,116.07943725585938
2025-06-04,0.5783470273017883,0.1916310042142868,0.30104899406433105,0.00444599986076355,0.02810399979352951,0.18168799579143524,116.48381042480469
2025-06-05,0.5729169845581055,0.18144699931144714,0.28050899505615234,0.00444599986076355,0.026384999975562096,0.1708350032567978,111.2605209350586
2025-06-06,0.5782989859580994,0.1872899979352951,0.27115699648857117,0.004449000116437674,0.026844000443816185,0.1754249930381775,113.88047790527344
2025-06-07,0.5726760029792786,0.1910959929227829,0.2723129987716675,0.004447000101208687,0.028144000098109245,0.17987799644470215,115.56278991699219
2025-06-08,0.564408004283905,0.19055500626564026,0.26944699883461,0.0044479998759925365,0.02798599936068058,0.18134500086307526,119.1903076171875
2025-06-09,0.5723050236701965,0.19942699372768402,0.28988000750541687,0.004447000101208687,0.028466999530792236,0.19010600447654724,122.62490844726562
2025-06-10,0.5525990128517151,0.2079080045223236,0.29963698983192444,0.0044450000859797,0.026705000549554825,0.1965470016002655,122.5363998413086
2025-06-11,0.570635974407196,0.1971919983625412,0.29205000400543213,0.0044450000859797,0.02645999938249588,0.18897199630737305,115.19647979736328
2025-06-12,0.6186990141868591,0.18119500577449799,0.2770859897136688,0.0044450000859797,0.024166999384760857,0.17593100666999817,113.1017837524414
2025-06-13,0.5992649793624878,0.18073399364948273,0.2628389894962311,0.0044450000859797,0.02401299960911274,0.17210699617862701,106.81452941894531
2025-06-14,0.7081059813499451,0.1772419959306717,0.26119399070739746,0.004447000101208687,0.023713000118732452,0.16957800090312958,104.81658935546875
2025-06-15,0.6929429769515991,0.17648300528526306,0.25547701120376587,0.0044450000859797,0.024268999695777893,0.17012900114059448,106.88483428955078
2025-06-16,0.6864410042762756,0.17620199918746948,0.31865599751472473,0.0044479998759925365,0.025092000141739845,0.16902600228786469,105.47296142578125
2025-06-17,0.6673060059547424,0.16966299712657928,0.29015299677848816,0.0044450000859797,0.023621000349521637,0.1625629961490631,100.87894439697266
2025-06-18,0.6453819870948792,0.1706790030002594,0.32063499093055725,0.00444599986076355,0.02237600088119507,0.16468000411987305,101.07354736328125
2025-06-19,0.5723599791526794,0.1691800057888031,0.30208298563957214,0.00444599986076355,0.021206999197602272,0.1645289957523346,98.8970718383789
2025-06-20,0.5247139930725098,0.16716699302196503,0.28265100717544556,0.00444599986076355,0.02078700065612793,0.15914799273014069,96.57403564453125
2025-06-21,0.6599419713020325,0.16174599528312683,0.2690899968147278,0.004447000101208687,0.02078700065612793,0.15144500136375427,90.72637176513672
2025-06-22,0.6915839910507202,0.15974800288677216,0.2511810064315796,0.0044450000859797,0.01901400089263916,0.14685800671577454,90.22543334960938
2025-06-23,0.7116850018501282,0.17943799495697021,0.27205899357795715,0.0044479998759925365,0.019057000055909157,0.1617179960012436,98.66873168945312
2025-06-24,0.7205470204353333,0.18277199566364288,0.2658100128173828,0.00444599986076355,0.019864000380039215,0.16340500116348267,99.52793884277344
2025-06-25,0.6924520134925842,0.17565099895000458,0.26631098985671997,0.0044450000859797,0.020385999232530594,0.15680299699306488,97.66891479492188
2025-06-26,0.6996690034866333,0.17195099592208862,0.2591240108013153,0.0044450000859797,0.02028699964284897,0.1523589938879013,97.25289154052734
2025-06-27,0.7137050032615662,0.17474499344825745,0.2573319971561432,0.004447000101208687,0.021990999579429626,0.15442700684070587,102.852783203125
2025-06-28,0.7302290201187134,0.17646799981594086,0.2591260075569153,0.0044450000859797,0.020709000527858734,0.15875500440597534,110.09486389160156
2025-06-29,0.7329869866371155,0.18594899773597717,0.2806200087070465,0.00444599986076355,0.019655000418424606,0.16346299648284912,110.1557846069336
2025-06-30,0.7659440040588379,0.18545900285243988,0.2833699882030487,0.004447000101208687,0.01848199963569641,0.15931199491024017,107.32638549804688
2025-07-01,0.8404499888420105,0.17115700244903564,0.2583079934120178,0.0044450000859797,0.01782499998807907,0.15147800743579865,103.76426696777344
2025-07-02,0.8903340101242065,0.18118900060653687,0.26196199655532837,0.004447000101208687,0.021983999758958817,0.1636189967393875,109.20404052734375
2025-07-03,0.9576249718666077,0.18223999440670013,0.2801409959793091,0.004447000101208687,0.021011000499129295,0.16385599970817566,108.91195678710938
2025-07-04,1.0939160585403442,0.17348900437355042,0.27303799986839294,0.0044450000859797,0.020191000774502754,0.15544000267982483,106.12351989746094
2025-07-05,1.0138059854507446,0.1746399998664856,0.28356099128723145,0.004447000101208687,0.0200399998575449,0.15630300343036652,107.08615112304688
2025-07-06,0.9514600038528442,0.17706799507141113,0.2771480083465576,0.0044450000859797,0.021266000345349312,0.15943500399589539,107.91262817382812
2025-07-07,0.7831249833106995,0.17614999413490295,0.2769570052623749,0.004443999845534563,0.020524000748991966,0.157927006483078,106.8929214477539
2025-07-08,0.8661929965019226,0.17933599650859833,0.26884400844573975,0.0044450000859797,0.02010600082576275,0.1605529934167862,108.69204711914062
2025-07-09,0.9277750253677368,0.19243299961090088,0.2623629868030548,0.004447000101208687,0.020268000662326813,0.17246299982070923,110.24763488769531
2025-07-10,0.9402689933776855,0.21178899705410004,0.2694090008735657,0.004443999845534563,0.021392999216914177,0.18193799257278442,114.10063934326172
2025-07-11,0.9209030270576477,0.2183769941329956,0.2804799973964691,0.004447000101208687,0.02016500011086464,0.18801499903202057,111.9300765991211
2025-07-12,0.9374079704284668,0.21884599328041077,0.2606770098209381,0.004447000101208687,0.020150000229477882,0.18761299550533295,111.68283081054688
2025-07-13,0.8601800203323364,0.264165997505188,0.26833799481391907,0.0044450000859797,0.020337000489234924,0.21808399260044098,115.09517669677734
2025-07-14,0.8729879856109619,0.2794339954853058,0.272801011800766,0.004614000208675861,0.019934000447392464,0.22036300599575043,111.65438079833984
2025-07-15,0.8300139904022217,0.28377899527549744,0.26387301087379456,0.004614999983459711,0.019641999155282974,0.22425100207328796,114.0349349975586
2025-07-16,0.847121000289917,0.28425198793411255,0.2666420042514801,0.004616000223904848,0.019488999620079994,0.22885100543498993,114.70521545410156
2025-07-17,0.8685290217399597,0.32020899653434753,0.26721900701522827,0.004447000101208687,0.020572999492287636,0.24263699352741241,113.65301513671875
2025-07-18,0.8064219951629639,0.29396599531173706,0.27439799904823303,0.004447000101208687,0.01952200010418892,0.22896799445152283,112.49127960205078
2025-07-19,0.8064820170402527,0.29197099804878235,0.2740829885005951,0.0044479998759925365,0.019619999453425407,0.2345000058412552,113.2689208984375
2025-07-20,0.7916629910469055,0.29196301102638245,0.29808399081230164,0.004447000101208687,0.021259000524878502,0.24123500287532806,117.72513580322266
